dataset,model_family,variant_name,imbalance_strategy,calibration_type,fit_seconds,fn_cost,fp_cost,review_cost,calibration_fit_split,policy_selection_split,test_set_used_for_selection,new_features_created,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,validation_best_binary_cost,validation_best_manual_review_cost,validation_best_manual_review_rate,calibration_val_roc_auc,calibration_val_pr_auc,calibration_val_brier,calibration_val_ece
heloc,CatBoost,catboost_class_weight_pos_5,custom class_weights positive_weight=5,uncalibrated,6.7902505999663845,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7990404793901512,0.796892885424519,0.24794371931388756,0.23703160779430799,892.0,764.0,0.2948328267477204,0.8004485584495629,0.7876898072550521,0.25090731711498593,0.24330909116286215
heloc,CatBoost,catboost_class_weight_pos_5,custom class_weights positive_weight=5,sigmoid,6.7902505999663845,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7990404793901512,0.796892885424519,0.18249775704389198,0.029510930178428076,897.0,767.0,0.2948328267477204,0.8004485584495629,0.7876898072550521,0.18186307726761672,0.031733464519421856
heloc,CatBoost,catboost_class_weight_pos_5,custom class_weights positive_weight=5,isotonic,6.7902505999663845,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7965378291925818,0.7810393332682863,0.18293365614749282,0.014900587897422013,910.0,790.5,0.22036474164133737,0.8070913324354556,0.7895949267710497,0.1773403589664978,7.28905918277107e-17
heloc,XGBoost,xgboost_baseline,baseline,uncalibrated,0.3064174000173807,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18503479253629407,0.030143575795681755,905.0,758.0,0.2978723404255319,0.7994698335882393,0.7840426482968894,0.18211042779878545,0.06359748730302361
heloc,XGBoost,xgboost_baseline,baseline,sigmoid,0.3064174000173807,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18437332167133555,0.022965191255415435,909.0,762.0,0.2938196555217832,0.7994698335882393,0.7840426482968894,0.18170976118089463,0.05105504207264184
heloc,XGBoost,xgboost_baseline,baseline,isotonic,0.3064174000173807,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7910302508099684,0.7681873555380622,0.18729864565797305,0.034314509737889395,913.0,758.5,0.29128672745694023,0.8083782272239596,0.7858577041178775,0.17537418033182958,2.4359323747049846e-17
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,uncalibrated,0.3125074999406934,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18503479253629407,0.030143575795681755,905.0,758.0,0.2978723404255319,0.7994698335882393,0.7840426482968894,0.18211042779878545,0.06359748730302361
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,sigmoid,0.3125074999406934,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18437332167133555,0.022965191255415435,909.0,762.0,0.2938196555217832,0.7994698335882393,0.7840426482968894,0.18170976118089463,0.05105504207264184
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,isotonic,0.3125074999406934,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7910302508099684,0.7681873555380622,0.18729864565797305,0.034314509737889395,913.0,758.5,0.29128672745694023,0.8083782272239596,0.7858577041178775,0.17537418033182958,2.4359323747049846e-17
heloc,XGBoost,xgboost_scale_pos_weight_1.25,scale_pos_weight=1.25,uncalibrated,0.31271820003166795,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7940485456558867,0.7889205377091747,0.18577601909610555,0.044981055452347776,911.0,761.0,0.29584599797365757,0.7993556965781725,0.7892502709733238,0.1833216885953195,0.04148670493110322
heloc,XGBoost,xgboost_scale_pos_weight_1.25,scale_pos_weight=1.25,sigmoid,0.31271820003166795,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7940485456558867,0.7889205377091747,0.18422268625200336,0.020352500657707558,911.0,761.5,0.29635258358662614,0.7993556965781725,0.7892502709733238,0.1817458509550423,0.044121036115602544
heloc,XGBoost,xgboost_scale_pos_weight_1.25,scale_pos_weight=1.25,isotonic,0.31271820003166795,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7885800390512138,0.761954457210581,0.1869541192452343,0.035112568502727315,919.0,789.5,0.2375886524822695,0.8080828977104116,0.783458421920042,0.17547485910069807,3.4290432659308636e-17
heloc,XGBoost,xgboost_scale_pos_weight_1.5,scale_pos_weight=1.5,uncalibrated,0.3118021000409499,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7938151431929252,0.7872190048051144,0.18836457947337656,0.060674520160364995,910.0,760.0,0.2988855116514691,0.7982228867532586,0.7857585781429992,0.18668996353814146,0.07150244078429946
heloc,XGBoost,xgboost_scale_pos_weight_1.5,scale_pos_weight=1.5,sigmoid,0.3118021000409499,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7938151431929252,0.7872190048051144,0.18436876018522033,0.014439991709801514,910.0,760.5,0.2933130699088146,0.7982228867532586,0.7857585781429992,0.18223170849154857,0.03258654537533785
heloc,XGBoost,xgboost_scale_pos_weight_1.5,scale_pos_weight=1.5,isotonic,0.3118021000409499,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7905639599863864,0.7683164490179485,0.1856773932045467,0.026057958223759406,927.0,785.0,0.22391084093211752,0.8066091035679229,0.7818669699277082,0.17648373228244607,9.844445933543319e-17
heloc,XGBoost,xgboost_scale_pos_weight_2,scale_pos_weight=2,uncalibrated,0.31436149997171015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7947713735477895,0.7909730659177632,0.19510327306323566,0.09942861070258215,917.0,762.5,0.29128672745694023,0.797452461935307,0.781153238274555,0.1946700849232685,0.1059755679895858
heloc,XGBoost,xgboost_scale_pos_weight_2,scale_pos_weight=2,sigmoid,0.31436149997171015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7947713735477895,0.7909730659177632,0.18397329893160605,0.026601761717654156,915.0,762.5,0.29635258358662614,0.797452461935307,0.781153238274555,0.18259037691016597,0.042275937577204326
heloc,XGBoost,xgboost_scale_pos_weight_2,scale_pos_weight=2,isotonic,0.31436149997171015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926064885884703,0.7698382209908907,0.18634620801781807,0.04506611970926191,934.0,760.5,0.29635258358662614,0.8070385440682996,0.7827132339465327,0.1756418053785002,1.3608429900996117e-17
heloc,XGBoost,xgboost_scale_pos_weight_2.5,scale_pos_weight=2.5,uncalibrated,0.30579669994767755,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7937606483447446,0.7919086548285668,0.20321251082277847,0.13159110651492106,911.0,763.5,0.2993920972644377,0.7956976054055288,0.7792115244415503,0.20289995791478793,0.13448460993007266
heloc,XGBoost,xgboost_scale_pos_weight_2.5,scale_pos_weight=2.5,sigmoid,0.30579669994767755,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7937606483447446,0.7919086548285668,0.18445923393194247,0.012553697253044319,912.0,768.0,0.2948328267477204,0.7956976054055288,0.7792115244415503,0.18322087288861602,0.034426377197070174
heloc,XGBoost,xgboost_scale_pos_weight_2.5,scale_pos_weight=2.5,isotonic,0.30579669994767755,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7911772840795872,0.7720778270670002,0.18583977938469712,0.020876485170136915,926.0,783.5,0.2689969604863222,0.80376281187938,0.7803460368026509,0.17790415395842735,1.545880160870471e-17
heloc,XGBoost,xgboost_scale_pos_weight_3,scale_pos_weight=3,uncalibrated,0.2985170000465587,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.792958648692278,0.7905733237290161,0.2112770000314105,0.15310787669974624,912.0,762.5,0.29635258358662614,0.7958260095418541,0.7840406559396105,0.21060230957149517,0.15795852896219062
heloc,XGBoost,xgboost_scale_pos_weight_3,scale_pos_weight=3,sigmoid,0.2985170000465587,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.792958648692278,0.7905733237290161,0.18484935863171723,0.008837746611639778,915.0,767.0,0.2938196555217832,0.7958260095418541,0.7840406559396105,0.1834150017252132,0.04717532193486842
heloc,XGBoost,xgboost_scale_pos_weight_3,scale_pos_weight=3,isotonic,0.2985170000465587,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7876741907257993,0.765583130145876,0.18788551243762996,0.03826127807613555,928.0,792.5,0.22948328267477203,0.8060983404478735,0.7847979531499217,0.1766869693712562,3.6538985620574776e-17
heloc,XGBoost,xgboost_scale_pos_weight_4,scale_pos_weight=4,uncalibrated,0.30386089999228716,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.22493034518043872,0.18800473337749585,911.0,763.0,0.2948328267477204,0.7955121327641701,0.7830660819326083,0.22558216237254272,0.1942992117774638
heloc,XGBoost,xgboost_scale_pos_weight_4,scale_pos_weight=4,sigmoid,0.30386089999228716,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.18508602437273752,0.01277144728432311,915.0,766.5,0.2993920972644377,0.7955121327641701,0.7830660819326083,0.18354685365785106,0.03095835667260366
heloc,XGBoost,xgboost_scale_pos_weight_4,scale_pos_weight=4,isotonic,0.30386089999228716,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7903459805936649,0.7689539124474349,0.18558575307653258,0.021813494889520543,933.0,785.0,0.24518743667679838,0.8053678635834456,0.7850153231531929,0.1777564461011227,2.3516116386575046e-17
heloc,XGBoost,xgboost_scale_pos_weight_5,scale_pos_weight=5,uncalibrated,0.29978660005144775,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.23631534153438744,0.21323797310180698,921.0,758.5,0.2983789260385005,0.7977435113109776,0.7858688277905261,0.2371784551827066,0.21959982358453647
heloc,XGBoost,xgboost_scale_pos_weight_5,scale_pos_weight=5,sigmoid,0.29978660005144775,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.18501515866292925,0.014727737665914904,920.0,765.0,0.2948328267477204,0.7977435113109776,0.7858688277905261,0.18257739845329282,0.04493776201150075
heloc,XGBoost,xgboost_scale_pos_weight_5,scale_pos_weight=5,isotonic,0.29978660005144775,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7886756620867004,0.76661901912849,0.1861137597522581,0.02801662221202102,924.0,781.0,0.26646403242147926,0.8066661720729563,0.7860258428789163,0.1763965588843896,2.2017081079064285e-17
heloc,XGBoost,xgboost_max_delta_step_0,max_delta_step=0,uncalibrated,0.30736859992612153,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18503479253629407,0.030143575795681755,905.0,758.0,0.2978723404255319,0.7994698335882393,0.7840426482968894,0.18211042779878545,0.06359748730302361
heloc,XGBoost,xgboost_max_delta_step_0,max_delta_step=0,sigmoid,0.30736859992612153,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18437332167133555,0.022965191255415435,909.0,762.0,0.2938196555217832,0.7994698335882393,0.7840426482968894,0.18170976118089463,0.05105504207264184
heloc,XGBoost,xgboost_max_delta_step_0,max_delta_step=0,isotonic,0.30736859992612153,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7910302508099684,0.7681873555380622,0.18729864565797305,0.034314509737889395,913.0,758.5,0.29128672745694023,0.8083782272239596,0.7858577041178775,0.17537418033182958,2.4359323747049846e-17
heloc,XGBoost,xgboost_max_delta_step_1,max_delta_step=1,uncalibrated,0.31006789999082685,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7948135299397782,0.7889005445322417,0.1847819789357418,0.028081591713799887,911.0,760.0,0.2978723404255319,0.7999634761567787,0.7832867162831547,0.1816644331989707,0.046692489040426055
heloc,XGBoost,xgboost_max_delta_step_1,max_delta_step=1,sigmoid,0.31006789999082685,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7948135299397782,0.7889005445322417,0.18413904059616143,0.023640749503581294,910.0,760.0,0.2978723404255319,0.7999634761567787,0.7832867162831547,0.1813451309417894,0.04393422822476432
heloc,XGBoost,xgboost_max_delta_step_1,max_delta_step=1,isotonic,0.31006789999082685,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7904313215823248,0.7674742809145193,0.18645518370148642,0.0334026336485274,922.0,756.0,0.2907801418439716,0.8089103910333966,0.7871680692522127,0.17520768194882247,4.9749234268013344e-17
heloc,XGBoost,xgboost_max_delta_step_3,max_delta_step=3,uncalibrated,0.2968705000821501,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18503479253629407,0.030143575795681755,905.0,758.0,0.2978723404255319,0.7994698335882393,0.7840426482968894,0.18211042779878545,0.06359748730302361
heloc,XGBoost,xgboost_max_delta_step_3,max_delta_step=3,sigmoid,0.2968705000821501,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18437332167133555,0.022965191255415435,909.0,762.0,0.2938196555217832,0.7994698335882393,0.7840426482968894,0.18170976118089463,0.05105504207264184
heloc,XGBoost,xgboost_max_delta_step_3,max_delta_step=3,isotonic,0.2968705000821501,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7910302508099684,0.7681873555380622,0.18729864565797305,0.034314509737889395,913.0,758.5,0.29128672745694023,0.8083782272239596,0.7858577041178775,0.17537418033182958,2.4359323747049846e-17
heloc,XGBoost,xgboost_max_delta_step_5,max_delta_step=5,uncalibrated,0.29876799997873604,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18503479253629407,0.030143575795681755,905.0,758.0,0.2978723404255319,0.7994698335882393,0.7840426482968894,0.18211042779878545,0.06359748730302361
heloc,XGBoost,xgboost_max_delta_step_5,max_delta_step=5,sigmoid,0.29876799997873604,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7943230763061541,0.788320297812617,0.18437332167133555,0.022965191255415435,909.0,762.0,0.2938196555217832,0.7994698335882393,0.7840426482968894,0.18170976118089463,0.05105504207264184
heloc,XGBoost,xgboost_max_delta_step_5,max_delta_step=5,isotonic,0.29876799997873604,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7910302508099684,0.7681873555380622,0.18729864565797305,0.034314509737889395,913.0,758.5,0.29128672745694023,0.8083782272239596,0.7858577041178775,0.17537418033182958,2.4359323747049846e-17
heloc,XGBoost,xgboost_spw_1.25_mds_1,scale_pos_weight=1.25; max_delta_step=1,uncalibrated,0.31213829992339015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7941184635743067,0.7877859262234359,0.18587536112854,0.040807033219990886,899.0,760.5,0.29736575481256333,0.7993756705549342,0.7855071465412592,0.18315843855979771,0.04029724188934903
heloc,XGBoost,xgboost_spw_1.25_mds_1,scale_pos_weight=1.25; max_delta_step=1,sigmoid,0.31213829992339015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7941184635743067,0.7877859262234359,0.18433329062715295,0.023239729781970073,898.0,762.0,0.2917933130699088,0.7993756705549342,0.7855071465412592,0.18159178311554655,0.04301272839376774
heloc,XGBoost,xgboost_spw_1.25_mds_1,scale_pos_weight=1.25; max_delta_step=1,isotonic,0.31213829992339015,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7917957491962009,0.7701714384923801,0.18645356565434887,0.03359548171873187,921.0,786.0,0.2259371833839919,0.8091443719040337,0.7860035922667221,0.17524311933506684,3.908617452200907e-17
heloc,XGBoost,xgboost_spw_1.25_mds_3,scale_pos_weight=1.25; max_delta_step=3,uncalibrated,0.3009117000037804,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7940485456558867,0.7889205377091747,0.18577601909610555,0.044981055452347776,911.0,761.0,0.29584599797365757,0.7993556965781725,0.7892502709733238,0.1833216885953195,0.04148670493110322
heloc,XGBoost,xgboost_spw_1.25_mds_3,scale_pos_weight=1.25; max_delta_step=3,sigmoid,0.3009117000037804,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7940485456558867,0.7889205377091747,0.18422268625200336,0.020352500657707558,911.0,761.5,0.29635258358662614,0.7993556965781725,0.7892502709733238,0.1817458509550423,0.044121036115602544
