dataset,candidate_id,candidate_source,raw_threshold,raw_expected_cost,raw_pr_auc,raw_roc_auc,raw_brier_score,weights_json,calibrated_threshold,calibrated_expected_cost,calibrated_pr_auc,calibrated_roc_auc,calibrated_brier_score,winner,cost_scenario,selection_split,test_set_used_for_weight_optimization
heloc,2990,dirichlet_random,0.22,874.0,0.8014516013766962,0.8066450812230289,0.1788026731808906,"{'catboost': 0.16069731282176783, 'optuna_best_xgboost': 0.2713100338682123, 'woe_scorecard_logistic_regression': 0.5679926533100199}",,,,,,False,B_FN5_FP1,validation,False
heloc,2228,dirichlet_random,0.15,874.0,0.8014142715713329,0.8066975196618441,0.17874946759580473,"{'catboost': 0.1690973433998996, 'optuna_best_xgboost': 0.29819610625063686, 'woe_scorecard_logistic_regression': 0.5327065503494637}",,,,,,False,B_FN5_FP1,validation,False
heloc,1122,dirichlet_random,0.15,874.0,0.801405251633169,0.8066862094103349,0.1787515335452839,"{'catboost': 0.1690281095080796, 'optuna_best_xgboost': 0.2965688962994893, 'woe_scorecard_logistic_regression': 0.5344029941924313}",,,,,,False,B_FN5_FP1,validation,False
heloc,606,dirichlet_random,0.15,874.0,0.8013907641921149,0.8067376196444674,0.17872874911254566,"{'catboost': 0.1800971387401699, 'optuna_best_xgboost': 0.29855550461178565, 'woe_scorecard_logistic_regression': 0.5213473566480445}",,,,,,False,B_FN5_FP1,validation,False
heloc,622,dirichlet_random,0.16,874.0,0.8013226813187152,0.8065432889594466,0.17885740559550545,"{'catboost': 0.19385102597421086, 'optuna_best_xgboost': 0.1947705790136876, 'woe_scorecard_logistic_regression': 0.6113783950121016}",,,,,,False,B_FN5_FP1,validation,False
heloc,1636,dirichlet_random,0.14,874.0,0.8013162220409072,0.806759211942803,0.17871081933715702,"{'catboost': 0.1478893458552028, 'optuna_best_xgboost': 0.3842230908298831, 'woe_scorecard_logistic_regression': 0.4678875633149141}",,,,,,False,B_FN5_FP1,validation,False
heloc,1187,dirichlet_random,0.15,874.0,0.8013026875066067,0.8067252811882755,0.1787410503360666,"{'catboost': 0.16302374308643006, 'optuna_best_xgboost': 0.3157976507350224, 'woe_scorecard_logistic_regression': 0.5211786061785475}",,,,,,False,B_FN5_FP1,validation,False
heloc,2028,dirichlet_random,0.15,874.0,0.8012951322050874,0.8066944350477961,0.1787461438786209,"{'catboost': 0.16729171633148934, 'optuna_best_xgboost': 0.3040014879203457, 'woe_scorecard_logistic_regression': 0.5287067957481648}",,,,,,False,B_FN5_FP1,validation,False
heloc,846,dirichlet_random,0.15,874.0,0.8012177709720203,0.8067396760538327,0.17874529018758128,"{'catboost': 0.14915113998524207, 'optuna_best_xgboost': 0.3363466622187391, 'woe_scorecard_logistic_regression': 0.5145021977960187}",,,,,,False,B_FN5_FP1,validation,False
heloc,2182,dirichlet_random,0.15,874.0,0.8012158648468601,0.8067355632351023,0.1787424878396283,"{'catboost': 0.14950323245176983, 'optuna_best_xgboost': 0.33858470237698685, 'woe_scorecard_logistic_regression': 0.5119120651712433}",,,,,,False,B_FN5_FP1,validation,False
heloc,1292,dirichlet_random,0.15,874.0,0.8011922308194726,0.8066985478665267,0.17876293039070779,"{'catboost': 0.14575037593418214, 'optuna_best_xgboost': 0.3255429453815575, 'woe_scorecard_logistic_regression': 0.5287066786842604}",,,,,,False,B_FN5_FP1,validation,False
heloc,476,dirichlet_random,0.15,874.0,0.8011894088253619,0.8066851812056522,0.1787584737658699,"{'catboost': 0.14864844365609003, 'optuna_best_xgboost': 0.3245405944142207, 'woe_scorecard_logistic_regression': 0.5268109619296892}",,,,,,False,B_FN5_FP1,validation,False
heloc,2647,dirichlet_random,0.14,874.0,0.8009326252249784,0.8066306863574718,0.1787562374069706,"{'catboost': 0.11216914957966004, 'optuna_best_xgboost': 0.40168538899044487, 'woe_scorecard_logistic_regression': 0.4861454614298951}",,,,,,False,B_FN5_FP1,validation,False
heloc,1161,dirichlet_random,0.14,874.0,0.8009262569318158,0.8066306863574717,0.17875300362688532,"{'catboost': 0.11345413045975933, 'optuna_best_xgboost': 0.40337076136221267, 'woe_scorecard_logistic_regression': 0.483175108178028}",,,,,,False,B_FN5_FP1,validation,False
heloc,1989,dirichlet_random,0.14,874.0,0.8007930759023725,0.8066101222638189,0.17877713600993056,"{'catboost': 0.09464777823427248, 'optuna_best_xgboost': 0.4154916582452583, 'woe_scorecard_logistic_regression': 0.48986056352046903}",,,,,,False,B_FN5_FP1,validation,False
heloc,1515,dirichlet_random,0.15,874.0,0.8007367313866524,0.8062358557593342,0.17898560942019417,"{'catboost': 0.16071003723348412, 'optuna_best_xgboost': 0.17676331938824053, 'woe_scorecard_logistic_regression': 0.6625266433782754}",,,,,,False,B_FN5_FP1,validation,False
heloc,64,dirichlet_random,0.17,874.0,0.8006362920318304,0.8061361199051171,0.17907093920988956,"{'catboost': 0.18557668771845126, 'optuna_best_xgboost': 0.1140518088745521, 'woe_scorecard_logistic_regression': 0.7003715034069967}",,,,,,False,B_FN5_FP1,validation,False
heloc,1811,dirichlet_random,0.22,874.0,0.800531275207431,0.8065402043453985,0.1788111013574683,"{'catboost': 0.11897895414500714, 'optuna_best_xgboost': 0.6029579800552796, 'woe_scorecard_logistic_regression': 0.27806306579971335}",,,,,,False,B_FN5_FP1,validation,False
heloc,2507,dirichlet_random,0.22,874.0,0.800482519512179,0.8064918787253141,0.17882986578438753,"{'catboost': 0.10089319733012933, 'optuna_best_xgboost': 0.6166290408293849, 'woe_scorecard_logistic_regression': 0.2824777618404859}",,,,,,False,B_FN5_FP1,validation,False
heloc,1099,dirichlet_random,0.17,874.0,0.8004701678060933,0.8060877942850327,0.17909157702585343,"{'catboost': 0.1713081849539579, 'optuna_best_xgboost': 0.1230765169930303, 'woe_scorecard_logistic_regression': 0.7056152980530118}",,,,,,False,B_FN5_FP1,validation,False
heloc,562,dirichlet_random,0.22,874.0,0.8004205714590982,0.8065381479360333,0.17883870523547699,"{'catboost': 0.12451017249176705, 'optuna_best_xgboost': 0.6227671543651355, 'woe_scorecard_logistic_regression': 0.2527226731430975}",,,,,,False,B_FN5_FP1,validation,False
heloc,354,dirichlet_random,0.22,874.0,0.800412318217923,0.8064610325848345,0.17884269510412912,"{'catboost': 0.0924063067336303, 'optuna_best_xgboost': 0.6259062211878561, 'woe_scorecard_logistic_regression': 0.28168747207851363}",,,,,,False,B_FN5_FP1,validation,False
heloc,76,dirichlet_random,0.22,874.0,0.8004048598208003,0.8064826248831702,0.17883670928366663,"{'catboost': 0.10411674277308029, 'optuna_best_xgboost': 0.6221595164884148, 'woe_scorecard_logistic_regression': 0.273723740738505}",,,,,,False,B_FN5_FP1,validation,False
heloc,2615,dirichlet_random,0.22,874.0,0.8003770425198536,0.8065073017955539,0.17885046963112922,"{'catboost': 0.11882418023951126, 'optuna_best_xgboost': 0.6311928282856958, 'woe_scorecard_logistic_regression': 0.24998299147479305}",,,,,,False,B_FN5_FP1,validation,False
heloc,2497,dirichlet_random,0.22,874.0,0.8003221448006059,0.806501132567458,0.17886071318455446,"{'catboost': 0.11708387993556608, 'optuna_best_xgboost': 0.6380107104585117, 'woe_scorecard_logistic_regression': 0.2449054096059223}",,,,,,False,B_FN5_FP1,validation,False
heloc,2349,dirichlet_random,0.22,874.0,0.8003169144491209,0.8064373838771337,0.17885713843427417,"{'catboost': 0.08692873176652886, 'optuna_best_xgboost': 0.6364880057119032, 'woe_scorecard_logistic_regression': 0.276583262521568}",,,,,,False,B_FN5_FP1,validation,False
heloc,2286,dirichlet_random,0.22,874.0,0.8003073772789324,0.8064785120644395,0.17885929628420372,"{'catboost': 0.11265125430059353, 'optuna_best_xgboost': 0.6376149949652712, 'woe_scorecard_logistic_regression': 0.24973375073413528}",,,,,,False,B_FN5_FP1,validation,False
heloc,2655,dirichlet_random,0.22,874.0,0.8003059287096214,0.8064589761754692,0.17884275704713748,"{'catboost': 0.10667908257422853, 'optuna_best_xgboost': 0.6266507065934223, 'woe_scorecard_logistic_regression': 0.26667021083234926}",,,,,,False,B_FN5_FP1,validation,False
heloc,826,dirichlet_random,0.22,874.0,0.8003042052502316,0.8064456095145949,0.17885770186687375,"{'catboost': 0.09277275494937307, 'optuna_best_xgboost': 0.6372565679621512, 'woe_scorecard_logistic_regression': 0.26997067708847583}",,,,,,False,B_FN5_FP1,validation,False
heloc,152,dirichlet_random,0.22,874.0,0.8002920143586911,0.8064569197661038,0.17886041976520484,"{'catboost': 0.10443141708867473, 'optuna_best_xgboost': 0.6390114778538653, 'woe_scorecard_logistic_regression': 0.2565571050574601}",,,,,,False,B_FN5_FP1,validation,False
heloc,342,dirichlet_random,0.22,874.0,0.8002568767489388,0.8064589761754695,0.17883454406665167,"{'catboost': 0.08278116807371687, 'optuna_best_xgboost': 0.6172767391751157, 'woe_scorecard_logistic_regression': 0.2999420927511675}",,,,,,False,B_FN5_FP1,validation,False
heloc,1982,dirichlet_random,0.15,874.0,0.8002070842250173,0.8061145276067818,0.179038578484018,"{'catboost': 0.11664501570301646, 'optuna_best_xgboost': 0.2104047083519943, 'woe_scorecard_logistic_regression': 0.6729502759449891}",,,,,,False,B_FN5_FP1,validation,False
heloc,645,dirichlet_random,0.21,874.0,0.800084397897809,0.8064476659239602,0.17881602056017498,"{'catboost': 0.04569885009730186, 'optuna_best_xgboost': 0.5273388076841767, 'woe_scorecard_logistic_regression': 0.4269623422185213}",,,,,,False,B_FN5_FP1,validation,False
heloc,2029,dirichlet_random,0.15,874.0,0.8000326304358896,0.8061196686301948,0.17905322992042647,"{'catboost': 0.10816214460106832, 'optuna_best_xgboost': 0.2153839830069883, 'woe_scorecard_logistic_regression': 0.6764538723919433}",,,,,,False,B_FN5_FP1,validation,False
heloc,2800,dirichlet_random,0.22,874.0,0.7999571304260457,0.8063530710931563,0.17888573648492792,"{'catboost': 0.058855526238295285, 'optuna_best_xgboost': 0.6544152974077608, 'woe_scorecard_logistic_regression': 0.2867291763539439}",,,,,,False,B_FN5_FP1,validation,False
heloc,1883,dirichlet_random,0.22,874.0,0.7999299503882992,0.8063911146664144,0.17883433943719568,"{'catboost': 0.03478666664054996, 'optuna_best_xgboost': 0.5631319477810126, 'woe_scorecard_logistic_regression': 0.4020813855784376}",,,,,,False,B_FN5_FP1,validation,False
heloc,1053,dirichlet_random,0.22,874.0,0.79985870648856,0.8063777480055401,0.17883340924700727,"{'catboost': 0.034585571440261614, 'optuna_best_xgboost': 0.5576070818108955, 'woe_scorecard_logistic_regression': 0.407807346748843}",,,,,,False,B_FN5_FP1,validation,False
heloc,1426,dirichlet_random,0.22,874.0,0.7998490912664358,0.806309886496485,0.17890744738403372,"{'catboost': 0.05042842710476716, 'optuna_best_xgboost': 0.6693783392500223, 'woe_scorecard_logistic_regression': 0.28019323364521065}",,,,,,False,B_FN5_FP1,validation,False
heloc,1643,dirichlet_random,0.22,874.0,0.7997295628346133,0.8062595044670352,0.1789228588773237,"{'catboost': 0.03715272317224004, 'optuna_best_xgboost': 0.6782701128614299, 'woe_scorecard_logistic_regression': 0.2845771639663299}",,,,,,False,B_FN5_FP1,validation,False
heloc,2303,dirichlet_random,0.22,874.0,0.7996955331144694,0.8062368839640168,0.17893658319536904,"{'catboost': 0.03413947208233456, 'optuna_best_xgboost': 0.6877425552439251, 'woe_scorecard_logistic_regression': 0.2781179726737403}",,,,,,False,B_FN5_FP1,validation,False
heloc,994,dirichlet_random,0.22,874.0,0.7996818958456503,0.8062019250048069,0.17896827387961062,"{'catboost': 0.0705978247205439, 'optuna_best_xgboost': 0.707095632151442, 'woe_scorecard_logistic_regression': 0.22230654312801418}",,,,,,False,B_FN5_FP1,validation,False
heloc,1062,dirichlet_random,0.15,874.0,0.7996747976650472,0.8061124711974164,0.1790325590402135,"{'catboost': 0.04729407198959156, 'optuna_best_xgboost': 0.3099786670634167, 'woe_scorecard_logistic_regression': 0.6427272609469916}",,,,,,False,B_FN5_FP1,validation,False
heloc,2311,dirichlet_random,0.15,874.0,0.7996722951002477,0.8061453737472611,0.17902953132208468,"{'catboost': 0.042811995446486506, 'optuna_best_xgboost': 0.3183339491354167, 'woe_scorecard_logistic_regression': 0.6388540554180967}",,,,,,False,B_FN5_FP1,validation,False
heloc,1705,dirichlet_random,0.22,874.0,0.799601124575928,0.8062677301044965,0.1788580325175047,"{'catboost': 0.02209540108950943, 'optuna_best_xgboost': 0.59074554979826, 'woe_scorecard_logistic_regression': 0.38715904911223054}",,,,,,False,B_FN5_FP1,validation,False
heloc,910,dirichlet_random,0.22,874.0,0.7995529621636744,0.8061679942502794,0.17897374310146563,"{'catboost': 0.06391111375354515, 'optuna_best_xgboost': 0.7109530764988686, 'woe_scorecard_logistic_regression': 0.22513580974758632}",,,,,,False,B_FN5_FP1,validation,False
heloc,1918,dirichlet_random,0.22,874.0,0.7995439770537813,0.8062091224375855,0.1789515882905447,"{'catboost': 0.02553456325405174, 'optuna_best_xgboost': 0.6968296326755893, 'woe_scorecard_logistic_regression': 0.2776358040703591}",,,,,,False,B_FN5_FP1,validation,False
heloc,2566,dirichlet_random,0.22,874.0,0.7994526501812654,0.8061895865486151,0.1788818403553088,"{'catboost': 0.009797967970444134, 'optuna_best_xgboost': 0.6131980734633837, 'woe_scorecard_logistic_regression': 0.377003958566172}",,,,,,False,B_FN5_FP1,validation,False
heloc,927,dirichlet_random,0.22,874.0,0.7994523080603455,0.8061546275894049,0.17888258464126508,"{'catboost': 0.011098239708888262, 'optuna_best_xgboost': 0.6171648284795104, 'woe_scorecard_logistic_regression': 0.37173693181160145}",,,,,,False,B_FN5_FP1,validation,False
heloc,284,dirichlet_random,0.15,874.0,0.7993563241024683,0.8061268660629733,0.1790677796493801,"{'catboost': 0.021295996525127606, 'optuna_best_xgboost': 0.3325028359308982, 'woe_scorecard_logistic_regression': 0.6462011675439743}",,,,,,False,B_FN5_FP1,validation,False
heloc,653,dirichlet_random,0.15,874.0,0.7993171990948365,0.806122753244243,0.17905591346703364,"{'catboost': 0.017826333478806883, 'optuna_best_xgboost': 0.3440204059447277, 'woe_scorecard_logistic_regression': 0.6381532605764655}",,,,,,False,B_FN5_FP1,validation,False
heloc,1687,dirichlet_random,0.15,874.0,0.7992886300139663,0.8061073301740032,0.17905349170845244,"{'catboost': 0.01614316241959548, 'optuna_best_xgboost': 0.3479901567641375, 'woe_scorecard_logistic_regression': 0.635866680816267}",,,,,,False,B_FN5_FP1,validation,False
heloc,2617,dirichlet_random,0.22,874.0,0.799222388826395,0.80601684816193,0.1790342947449161,"{'catboost': 0.06824497185943937, 'optuna_best_xgboost': 0.7405129454246867, 'woe_scorecard_logistic_regression': 0.19124208271587406}",,,,,,False,B_FN5_FP1,validation,False
heloc,2291,dirichlet_random,0.15,874.0,0.7991925831452521,0.8060744276241583,0.17907131894063166,"{'catboost': 0.012385345341069796, 'optuna_best_xgboost': 0.3448115150847354, 'woe_scorecard_logistic_regression': 0.6428031395741949}",,,,,,False,B_FN5_FP1,validation,False
heloc,1031,dirichlet_random,0.22,874.0,0.7991039516242343,0.806025073799391,0.17903590616595297,"{'catboost': 0.05176504738687643, 'optuna_best_xgboost': 0.7446876038056102, 'woe_scorecard_logistic_regression': 0.20354734880751332}",,,,,,False,B_FN5_FP1,validation,False
heloc,2829,dirichlet_random,0.15,874.0,0.7989950648607218,0.8057783046755551,0.17922802336881502,"{'catboost': 0.04008352827000171, 'optuna_best_xgboost': 0.23803795172284514, 'woe_scorecard_logistic_regression': 0.721878520007153}",,,,,,False,B_FN5_FP1,validation,False
heloc,286,dirichlet_random,0.22,874.0,0.7989387496564393,0.8059829174074025,0.1790617889971629,"{'catboost': 0.05234330223646859, 'optuna_best_xgboost': 0.7567919791449494, 'woe_scorecard_logistic_regression': 0.19086471861858187}",,,,,,False,B_FN5_FP1,validation,False
heloc,1432,dirichlet_random,0.15,874.0,0.7987886984865753,0.805740261102297,0.17924118178535817,"{'catboost': 0.029881843771484423, 'optuna_best_xgboost': 0.2470242894328686, 'woe_scorecard_logistic_regression': 0.7230938667956469}",,,,,,False,B_FN5_FP1,validation,False
heloc,2066,dirichlet_random,0.22,874.0,0.7982760492418713,0.8056251021778402,0.1792124338401257,"{'catboost': 0.029570494857372995, 'optuna_best_xgboost': 0.825227453324566, 'woe_scorecard_logistic_regression': 0.14520205181806112}",,,,,,False,B_FN5_FP1,validation,False
heloc,2489,dirichlet_random,0.16,874.0,0.7977853430288868,0.8051829741643008,0.17946298360440285,"{'catboost': 0.0027793023903472497, 'optuna_best_xgboost': 0.20947802776574595, 'woe_scorecard_logistic_regression': 0.7877426698439067}",,,,,,False,B_FN5_FP1,validation,False
heloc,745,dirichlet_random,0.16,874.0,0.7962292376922849,0.8040560618321169,0.18006031873754816,"{'catboost': 0.047418012609246635, 'optuna_best_xgboost': 0.008945114933731662, 'woe_scorecard_logistic_regression': 0.9436368724570218}",,,,,,False,B_FN5_FP1,validation,False
heloc,982,dirichlet_random,0.17,874.0,0.7957622223597499,0.8038679003751918,0.18015453804635223,"{'catboost': 0.004391111929345969, 'optuna_best_xgboost': 0.03829909753696807, 'woe_scorecard_logistic_regression': 0.9573097905336859}",,,,,,False,B_FN5_FP1,validation,False
heloc,2635,dirichlet_random,0.15,875.0,0.8038952259131225,0.8066646171119993,0.1788357947625096,"{'catboost': 0.6963716159131278, 'optuna_best_xgboost': 0.15205198833452807, 'woe_scorecard_logistic_regression': 0.15157639575234408}",,,,,,False,B_FN5_FP1,validation,False
heloc,1140,dirichlet_random,0.14,875.0,0.80384574607857,0.8066831247962869,0.17882496029307365,"{'catboost': 0.6829588711267237, 'optuna_best_xgboost': 0.16500141693324236, 'woe_scorecard_logistic_regression': 0.15203971194003396}",,,,,,False,B_FN5_FP1,validation,False
heloc,765,dirichlet_random,0.14,875.0,0.8037963017229123,0.8061690224549621,0.17909781926002444,"{'catboost': 0.8807125610756308, 'optuna_best_xgboost': 0.003174071941575218, 'woe_scorecard_logistic_regression': 0.11611336698279401}",,,,,,False,B_FN5_FP1,validation,False
heloc,1366,dirichlet_random,0.15,875.0,0.8034258045393536,0.8071375912660181,0.17858079089039958,"{'catboost': 0.4703437572694081, 'optuna_best_xgboost': 0.11749557509577772, 'woe_scorecard_logistic_regression': 0.4121606676348143}",,,,,,False,B_FN5_FP1,validation,False
heloc,315,dirichlet_random,0.14,875.0,0.8032903091065741,0.806289322402832,0.1789574832292718,"{'catboost': 0.67864125592327, 'optuna_best_xgboost': 0.24038585544892252, 'woe_scorecard_logistic_regression': 0.0809728886278077}",,,,,,False,B_FN5_FP1,validation,False
heloc,321,dirichlet_random,0.15,875.0,0.8032786234329017,0.8068836247094037,0.1786441761643871,"{'catboost': 0.5160332997128306, 'optuna_best_xgboost': 0.25370302491302693, 'woe_scorecard_logistic_regression': 0.23026367537414247}",,,,,,False,B_FN5_FP1,validation,False
heloc,2521,dirichlet_random,0.14,875.0,0.803194154562569,0.807009065680687,0.17861350942775722,"{'catboost': 0.4420560196180876, 'optuna_best_xgboost': 0.3024077750721191, 'woe_scorecard_logistic_regression': 0.25553620530979326}",,,,,,False,B_FN5_FP1,validation,False
heloc,209,dirichlet_random,0.14,875.0,0.8031725150409363,0.8062646454904485,0.178954847244841,"{'catboost': 0.665961588280114, 'optuna_best_xgboost': 0.25512629397852776, 'woe_scorecard_logistic_regression': 0.07891211774135834}",,,,,,False,B_FN5_FP1,validation,False
heloc,2078,dirichlet_random,0.14,875.0,0.8031661860176693,0.8062409967827475,0.17897104110014167,"{'catboost': 0.6793976007560341, 'optuna_best_xgboost': 0.24541502227209186, 'woe_scorecard_logistic_regression': 0.07518737697187404}",,,,,,False,B_FN5_FP1,validation,False
heloc,671,dirichlet_random,0.15,875.0,0.8030531273162504,0.8070399118211663,0.17856236489977498,"{'catboost': 0.4286420753335595, 'optuna_best_xgboost': 0.22477428701717583, 'woe_scorecard_logistic_regression': 0.34658363764926453}",,,,,,False,B_FN5_FP1,validation,False
heloc,1253,dirichlet_random,0.14,875.0,0.8030445195334099,0.8060949917178113,0.17908677708120116,"{'catboost': 0.7505989716121945, 'optuna_best_xgboost': 0.20161337090785403, 'woe_scorecard_logistic_regression': 0.047787657479951444}",,,,,,False,B_FN5_FP1,validation,False
heloc,30,dirichlet_random,0.14,875.0,0.8030358650065141,0.8057988687692083,0.1792449484968759,"{'catboost': 0.8415568968176128, 'optuna_best_xgboost': 0.13779811802080005, 'woe_scorecard_logistic_regression': 0.020644985161587148}",,,,,,False,B_FN5_FP1,validation,False
heloc,46,dirichlet_random,0.14,875.0,0.8030284856057328,0.8061865019345672,0.17897926886022925,"{'catboost': 0.6728777076885548, 'optuna_best_xgboost': 0.25710690683763254, 'woe_scorecard_logistic_regression': 0.07001538547381272}",,,,,,False,B_FN5_FP1,validation,False
heloc,1572,dirichlet_random,0.14,875.0,0.803022544134759,0.8062595044670353,0.17894981728140363,"{'catboost': 0.6542144834968983, 'optuna_best_xgboost': 0.2673681722285831, 'woe_scorecard_logistic_regression': 0.07841734427451855}",,,,,,False,B_FN5_FP1,validation,False
heloc,2187,dirichlet_random,0.14,875.0,0.8029972573437872,0.8070049528619563,0.17861843660547788,"{'catboost': 0.4038830672776234, 'optuna_best_xgboost': 0.34006397907447744, 'woe_scorecard_logistic_regression': 0.2560529536478991}",,,,,,False,B_FN5_FP1,validation,False
heloc,2774,dirichlet_random,0.14,875.0,0.8029873967383803,0.8070080374760042,0.17861366687207683,"{'catboost': 0.40113706168201396, 'optuna_best_xgboost': 0.33748821591922157, 'woe_scorecard_logistic_regression': 0.2613747223987646}",,,,,,False,B_FN5_FP1,validation,False
heloc,2927,dirichlet_random,0.14,875.0,0.802974925541027,0.8064980479534101,0.1788297699712464,"{'catboost': 0.5966516152738653, 'optuna_best_xgboost': 0.2800768532475874, 'woe_scorecard_logistic_regression': 0.12327153147854725}",,,,,,False,B_FN5_FP1,validation,False
heloc,605,dirichlet_random,0.14,875.0,0.8029473306870943,0.8069956990198125,0.1786156292896038,"{'catboost': 0.40172894479742677, 'optuna_best_xgboost': 0.3389978442697538, 'woe_scorecard_logistic_regression': 0.2592732109328194}",,,,,,False,B_FN5_FP1,validation,False
heloc,1517,dirichlet_random,0.15,875.0,0.8029467979274776,0.8070399118211664,0.17856116275172712,"{'catboost': 0.41708744847695634, 'optuna_best_xgboost': 0.22616368708994095, 'woe_scorecard_logistic_regression': 0.35674886443310266}",,,,,,False,B_FN5_FP1,validation,False
heloc,906,dirichlet_random,0.14,875.0,0.8029018959215258,0.8061443455425784,0.17902011173216814,"{'catboost': 0.7029375105163673, 'optuna_best_xgboost': 0.23648816093770003, 'woe_scorecard_logistic_regression': 0.06057432854593265}",,,,,,False,B_FN5_FP1,validation,False
heloc,2477,dirichlet_random,0.15,875.0,0.8028973062404401,0.80702962977434,0.1785613406415001,"{'catboost': 0.4123274781800606, 'optuna_best_xgboost': 0.23183667759098323, 'woe_scorecard_logistic_regression': 0.35583584422895614}",,,,,,False,B_FN5_FP1,validation,False
heloc,2553,dirichlet_random,0.14,875.0,0.8028739538332621,0.8069792477448902,0.17861468497871102,"{'catboost': 0.3875914148706162, 'optuna_best_xgboost': 0.34869319290601153, 'woe_scorecard_logistic_regression': 0.26371539222337237}",,,,,,False,B_FN5_FP1,validation,False
heloc,2091,dirichlet_random,0.14,875.0,0.8028372969217398,0.8064517787426908,0.17884431252960326,"{'catboost': 0.5907465715220669, 'optuna_best_xgboost': 0.29415335928244385, 'woe_scorecard_logistic_regression': 0.11510006919548922}",,,,,,False,B_FN5_FP1,validation,False
heloc,2420,dirichlet_random,0.15,875.0,0.8028338858790484,0.8070481374586276,0.17856159440477506,"{'catboost': 0.39719617622417674, 'optuna_best_xgboost': 0.237140121042886, 'woe_scorecard_logistic_regression': 0.36566370273293725}",,,,,,False,B_FN5_FP1,validation,False
heloc,1985,dirichlet_random,0.14,875.0,0.8028105596651163,0.8056806252307034,0.17926732751460192,"{'catboost': 0.8368187252486998, 'optuna_best_xgboost': 0.15320120986110072, 'woe_scorecard_logistic_regression': 0.009980064890199541}",,,,,,False,B_FN5_FP1,validation,False
heloc,852,dirichlet_random,0.14,875.0,0.8027828955906048,0.8058646738688978,0.17917121902246874,"{'catboost': 0.7827026472427495, 'optuna_best_xgboost': 0.1918150285517389, 'woe_scorecard_logistic_regression': 0.025482324205511404}",,,,,,False,B_FN5_FP1,validation,False
heloc,2305,dirichlet_random,0.14,875.0,0.8027710427613399,0.8064702864269785,0.1788200888378821,"{'catboost': 0.5761149773992503, 'optuna_best_xgboost': 0.29886051673799546, 'woe_scorecard_logistic_regression': 0.1250245058627543}",,,,,,False,B_FN5_FP1,validation,False
heloc,1461,dirichlet_random,0.14,875.0,0.8026989364931303,0.8061422891332131,0.17899753229683296,"{'catboost': 0.6775134456186978, 'optuna_best_xgboost': 0.25905165364522964, 'woe_scorecard_logistic_regression': 0.06343490073607264}",,,,,,False,B_FN5_FP1,validation,False
heloc,1022,dirichlet_random,0.14,875.0,0.8026888971678987,0.8063931710757797,0.1788624512172006,"{'catboost': 0.596991456836778, 'optuna_best_xgboost': 0.2956633431148908, 'woe_scorecard_logistic_regression': 0.10734520004833109}",,,,,,False,B_FN5_FP1,validation,False
heloc,856,dirichlet_random,0.14,875.0,0.8026876297503712,0.8063695223680787,0.17886766741124593,"{'catboost': 0.6002591720506305, 'optuna_best_xgboost': 0.2943521884468875, 'woe_scorecard_logistic_regression': 0.10538863950248202}",,,,,,False,B_FN5_FP1,validation,False
heloc,2675,dirichlet_random,0.14,875.0,0.80264824781328,0.8055562124641029,0.17930268174546554,"{'catboost': 0.8488649272676289, 'optuna_best_xgboost': 0.14922338501825497, 'woe_scorecard_logistic_regression': 0.0019116877141161937}",,,,,,False,B_FN5_FP1,validation,False
heloc,1384,dirichlet_random,0.15,875.0,0.8026213911093631,0.8070316861837051,0.17861032186729922,"{'catboost': 0.3286962546947004, 'optuna_best_xgboost': 0.2049843669825291, 'woe_scorecard_logistic_regression': 0.46631937832277043}",,,,,,False,B_FN5_FP1,validation,False
heloc,2925,dirichlet_random,0.15,875.0,0.8025768697118887,0.8070306579790226,0.17861034784510002,"{'catboost': 0.3256596114491912, 'optuna_best_xgboost': 0.2087451269908849, 'woe_scorecard_logistic_regression': 0.4655952615599238}",,,,,,False,B_FN5_FP1,validation,False
heloc,2016,dirichlet_random,0.15,875.0,0.8025382999545354,0.8070471092539448,0.17862189183310262,"{'catboost': 0.3142650633384149, 'optuna_best_xgboost': 0.20936241252586338, 'woe_scorecard_logistic_regression': 0.47637252413572173}",,,,,,False,B_FN5_FP1,validation,False
heloc,2947,dirichlet_random,0.15,875.0,0.8025219510141082,0.8070265451602919,0.17861670999593646,"{'catboost': 0.3153038106234695, 'optuna_best_xgboost': 0.21410889073848696, 'woe_scorecard_logistic_regression': 0.4705872986380435}",,,,,,False,B_FN5_FP1,validation,False
heloc,2060,dirichlet_random,0.15,875.0,0.8025075522781498,0.806988501587034,0.17860235787597298,"{'catboost': 0.31748559212920757, 'optuna_best_xgboost': 0.2305313363716979, 'woe_scorecard_logistic_regression': 0.4519830714990945}",,,,,,False,B_FN5_FP1,validation,False
heloc,355,dirichlet_random,0.15,875.0,0.8025036878057863,0.8069710221074289,0.17859903328522655,"{'catboost': 0.31154572572453815, 'optuna_best_xgboost': 0.2445551337905914, 'woe_scorecard_logistic_regression': 0.44389914048487045}",,,,,,False,B_FN5_FP1,validation,False
heloc,396,dirichlet_random,0.15,875.0,0.8024972661340966,0.8070008400432258,0.17860204359414852,"{'catboost': 0.3165745696863842, 'optuna_best_xgboost': 0.23228965107188307, 'woe_scorecard_logistic_regression': 0.45113577924173287}",,,,,,False,B_FN5_FP1,validation,False
