t_low,t_high,expected_policy_cost,low_count,manual_review_count,high_count,low_rate,manual_review_rate,high_rate,low_false_negative,high_false_positive,low_true_negative,high_true_positive,manual_review_default,manual_review_non_default,high_risk_precision,high_risk_recall,review_capture_recall,auto_decision_rate,meets_review_capture_recall,meets_review_rate,meets_constraints
0.2,0.5,852.0,378,548,1048,0.19148936170212766,0.27760891590678827,0.5309017223910841,61,273,317,775,191,357,0.7395038167938931,0.7546251217137293,0.9406037000973709,0.7223910840932117,True,True,True
0.2,0.45,856.5,378,465,1131,0.19148936170212766,0.23556231003039513,0.5729483282674772,61,319,317,812,154,311,0.717948717948718,0.7906523855890945,0.9406037000973709,0.7644376899696048,True,True,True
0.2,0.6,859.5,378,721,875,0.19148936170212766,0.36524822695035464,0.4432624113475177,61,194,317,681,285,436,0.7782857142857142,0.6630963972736125,0.9406037000973709,0.6347517730496454,True,True,True
0.2,0.4,861.0,378,400,1196,0.19148936170212766,0.20263424518743667,0.6058763931104356,61,356,317,840,126,274,0.7023411371237458,0.8179162609542356,0.9406037000973709,0.7973657548125633,True,True,True
0.1,0.15,864.0,79,156,1739,0.04002026342451875,0.0790273556231003,0.8809523809523809,8,746,71,993,26,130,0.5710178263369753,0.9668938656280428,0.9922103213242454,0.9209726443768997,True,True,True
0.05,0.15,867.5,2,233,1739,0.0010131712259371835,0.11803444782168186,0.8809523809523809,1,746,1,993,33,200,0.5710178263369753,0.9668938656280428,0.9990262901655307,0.8819655521783182,True,True,True
0.2,0.35,869.0,378,312,1284,0.19148936170212766,0.1580547112462006,0.6504559270516718,61,408,317,876,90,222,0.6822429906542056,0.8529698149951315,0.9406037000973709,0.8419452887537994,True,True,True
0.15,0.2,871.5,235,143,1596,0.11904761904761904,0.07244174265450862,0.8085106382978723,34,630,201,966,27,116,0.6052631578947368,0.9406037000973709,0.9668938656280428,0.9275582573454914,True,True,True
0.2,0.65,872.0,378,812,784,0.19148936170212766,0.41134751773049644,0.3971631205673759,61,161,317,623,343,469,0.7946428571428571,0.6066212268743915,0.9406037000973709,0.5886524822695035,True,True,True
0.2,0.3,876.0,378,226,1370,0.19148936170212766,0.11448834853090173,0.6940222897669707,61,458,317,912,54,172,0.6656934306569343,0.8880233690360273,0.9406037000973709,0.8855116514690983,True,True,True
0.2,0.25,897.5,378,117,1479,0.19148936170212766,0.05927051671732523,0.7492401215805471,61,534,317,945,21,96,0.6389452332657201,0.9201557935735151,0.9406037000973709,0.9407294832826748,True,True,True
0.25,0.55,897.5,495,521,958,0.2507598784194529,0.26393110435663625,0.48530901722391084,82,227,413,731,214,307,0.7630480167014614,0.7117818889970788,0.9201557935735151,0.7360688956433638,True,True,True
0.25,0.5,898.5,495,431,1048,0.2507598784194529,0.21833839918946302,0.5309017223910841,82,273,413,775,170,261,0.7395038167938931,0.7546251217137293,0.9201557935735151,0.7816616008105369,True,True,True
0.25,0.45,903.0,495,348,1131,0.2507598784194529,0.1762917933130699,0.5729483282674772,82,319,413,812,133,215,0.717948717948718,0.7906523855890945,0.9201557935735151,0.8237082066869301,True,True,True
0.25,0.6,906.0,495,604,875,0.2507598784194529,0.3059777102330294,0.4432624113475177,82,194,413,681,264,340,0.7782857142857142,0.6630963972736125,0.9201557935735151,0.6940222897669707,True,True,True
