audit_timestamp_local,source_type,source_file,sheet_name,result_theme,row_count,column_count,column_names,empty_columns,empty_column_count,missing_winner_column,missing_direction_column,duplicate_row_count,has_duplicate_rows,has_dataset_column,has_model_column,has_metric_column,has_threshold_column,has_cost_scenario_column,has_winner_column,has_direction_column,read_status,read_error
2026-04-29 14:50:46,csv_file,outputs/tables/boosting_results_heloc.csv,,model_result;calibration;threshold,14,29,dataset | model | model_family | split | train_rows | validation_rows | test_rows_reserved | test_set_used | resampling | monotonic_constraints | constraint_summary | model_path | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/boosting_results_taiwan.csv,,model_result;calibration;threshold,14,29,dataset | model | model_family | split | train_rows | validation_rows | test_rows_reserved | test_set_used | resampling | monotonic_constraints | constraint_summary | model_path | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/bootstrap_confidence_intervals.csv,,threshold;statistical_test,60,11,dataset | model | metric | mean | lower_ci | upper_ci | p_value | n_bootstrap | confidence_level | threshold | split,p_value,1,missing_winner_column,missing_direction_column,0,False,True,True,True,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/calibration_results.csv,,model_result;calibration;threshold,3,14,threshold | accuracy | precision | recall | f1 | specificity | roc_auc | pr_auc | brier_score | tn | fp | fn | tp | model,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/calibration_results_heloc.csv,,model_result;calibration;threshold,42,34,dataset | model | source_phase | model_family | calibration_method | calibration_fit_policy | split | train_rows | validation_rows | test_rows_reserved | test_set_used | calibration_cv_folds | resampling | monotonic_constraints | expected_cost | description | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | model_path,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/calibration_results_taiwan.csv,,model_result;calibration;threshold,42,34,dataset | model | source_phase | model_family | calibration_method | calibration_fit_policy | split | train_rows | validation_rows | test_rows_reserved | test_set_used | calibration_cv_folds | resampling | monotonic_constraints | expected_cost | description | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | model_path,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/cv_oof_model_threshold_comparison.csv,,model_result;threshold,4,11,model | oof_roc_auc | oof_pr_auc | oof_brier_score | best_oof_threshold | best_oof_expected_cost | best_oof_precision | best_oof_recall | best_oof_f1 | best_oof_fp | best_oof_fn,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/dataset_variable_description.csv,,other_table,10,3,variable | group | description,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/default_rate_by_delay_count.csv,,other_table,7,3,delay_count | default_rate | count,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/default_rate_by_demographics.csv,,other_table,9,4,category | default_rate | count | variable,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/duplicate_split_overlap_audit.csv,,other_table,6,10,dataset | split_left | split_right | feature_columns_used | overlap_feature_keys | duplicate_pair_count | same_target_pair_count | different_target_pair_count | policy | risk_note,,0,,,0,False,True,False,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/enhanced_model_comparison.csv,,model_result;threshold,10,17,threshold | accuracy | precision | recall | f1 | specificity | roc_auc | pr_auc | brier_score | tn | fp | fn | tp | model | imbalance_strategy | training_seconds | selection_score,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/environment_versions.csv,,other_table,17,3,package | version | import_name,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_faithfulness_group_results.csv,,model_result;threshold;faithfulness;heloc_external_validation,5,19,dataset | threshold | baseline_roc_auc | baseline_pr_auc | baseline_recall | baseline_expected_cost | test_type | group | feature_set | n_features | roc_auc_drop | pr_auc_drop | probability_shift | recall_change | cost_change | perturbed_roc_auc | perturbed_pr_auc | perturbed_recall | perturbed_expected_cost,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_faithfulness_results.csv,,model_result;threshold;faithfulness;heloc_external_validation,61,20,dataset | threshold | baseline_roc_auc | baseline_pr_auc | baseline_recall | baseline_expected_cost | test_type | step | feature | feature_set | n_features | roc_auc_drop | pr_auc_drop | probability_shift | recall_change | cost_change | perturbed_roc_auc | perturbed_pr_auc | perturbed_recall | perturbed_expected_cost,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_results.csv,,model_result;calibration;threshold;heloc_external_validation,12,31,dataset | dataset_role | framework_validation_mode | target | model | model_role | split | calibration_method | threshold | threshold_source | fn_cost | fp_cost | expected_cost | expected_cost_per_1000 | test_set_used_for_training_or_selection | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_scre_metric_inputs.csv,,model_result;calibration;faithfulness;heloc_external_validation;scre_credit,5,10,model | pr_auc | roc_auc | recall | calibration_error | expected_cost | stability_score | faithfulness_score | stability_score_source | faithfulness_score_source,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_scre_weights.csv,,model_result;calibration;faithfulness;heloc_external_validation;scre_credit,5,19,model | pr_auc | roc_auc | recall | calibration_error | expected_cost | stability_score | faithfulness_score | stability_score_source | faithfulness_score_source | pr_auc_norm | roc_auc_norm | recall_norm | stability_score_norm | faithfulness_score_norm | calibration_error_norm | expected_cost_norm | reliability_score | ensemble_weight,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:46,csv_file,outputs/tables/external_validation_heloc_shap_rank_correlations.csv,,model_result;shap_stability;heloc_external_validation,1225,14,dataset | stability_scope | model_family | seed_a | seed_b | spearman_rho | spearman_p_value | kendall_tau | kendall_p_value | kendalls_w | top5_overlap_count | top5_overlap_rate | top10_overlap_count | top10_overlap_rate,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,False,False,False,False,PASS,
