dataset,system,row_type,feature_group,feature,fp_mean,tp_mean,tn_mean,fn_mean,smd_fp_vs_tp,smd_fp_vs_tn,smd_fp_vs_fn,abs_smd_fp_vs_tp,abs_smd_fp_vs_tn,abs_smd_fp_vs_fn,fp_closer_to_feature,fp_group_size,tp_group_size,tn_group_size,fn_group_size
heloc,Best manual-review high-risk bucket,group_summary,heloc_risk,__group_mean_abs_smd__,,,,,,,,0.31297922129015415,0.7860569488915651,0.70821493440281,TP-like risky profile,,,,
heloc,Best precision-constrained CatBoost,feature,heloc_risk,ExternalRiskEstimate,74.97179487179487,67.27272727272727,84.89820359281437,84.88461538461539,0.9267227715443116,-1.5157308782408,-1.5017000803633251,0.9267227715443116,1.5157308782408,1.5017000803633251,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,NetFractionRevolvingBurden,26.689922480620154,45.54213197969544,8.011976047904191,12.076923076923077,-0.7134421295849476,1.0420795044141724,0.77847159674845,0.7134421295849476,1.0420795044141724,0.77847159674845,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,PercentTradesNeverDelq,94.17820512820512,89.3812375249501,99.7245508982036,99.8846153846154,0.41290711239260136,-0.8348807591796032,-0.8614439068139731,0.41290711239260136,0.8348807591796032,0.8614439068139731,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,delinquency_intensity,1.0287307692307692,2.130139720558882,0.0267065868263473,0.1165384615384615,-0.34047909415452376,0.5963035809948616,0.5296354318432513,0.34047909415452376,0.5963035809948616,0.5296354318432513,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,revolving_burden_proxy,26.689922480620154,45.54213197969544,8.011976047904191,12.076923076923077,-0.7134421295849476,1.0420795044141724,0.77847159674845,0.7134421295849476,1.0420795044141724,0.77847159674845,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,credit_history_length_proxy,205.46410256410255,170.49201596806387,270.21556886227546,245.73076923076923,0.3693108786437703,-0.6838700822100717,-0.4430967814543715,0.3693108786437703,0.6838700822100717,0.4430967814543715,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,negative_trade_signal,0.5384615384615384,0.6936127744510978,0.0898203592814371,0.0769230769230769,-0.32296337206913095,1.1026671968321184,1.1490340766964853,0.32296337206913095,1.1026671968321184,1.1490340766964853,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,high_utilization_signal,0.4108527131782946,0.6588832487309645,0.1197604790419161,0.1538461538461538,-0.5130962380050522,0.6974206395399349,0.5913664406816194,0.5130962380050522,0.6974206395399349,0.5913664406816194,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,NumBank2NatlTradesWHighUtilization,0.7876344086021505,1.459807073954984,0.144578313253012,0.1538461538461538,-0.4522617071677859,0.6862251235479163,0.6836783859759605,0.4522617071677859,0.6862251235479163,0.6836783859759605,TP-like risky profile,780.0,1002.0,167.0,26.0
